RUN	scala.simulations.simulation_1	simulation-1	1683748362663	 	3.3.1
REQUEST	429		Obtener_Todos_Los_Perros	1683748363899	1683748367981	OK	 
USER	Obtene todos los perros	429	END	1683748363899	1683748367981
REQUEST	456		Obtener_Todos_Los_Perros	1683748363901	1683748367982	OK	 
USER	Obtene todos los perros	456	END	1683748363900	1683748367982
REQUEST	208		Obtener_Todos_Los_Perros	1683748363888	1683748367982	OK	 
REQUEST	381		Obtener_Todos_Los_Perros	1683748363897	1683748367983	OK	 
USER	Obtene todos los perros	208	END	1683748363887	1683748367983
USER	Obtene todos los perros	381	END	1683748363896	1683748367983
REQUEST	341		Obtener_Todos_Los_Perros	1683748363894	1683748367984	OK	 
USER	Obtene todos los perros	341	END	1683748363894	1683748367984
REQUEST	144		Obtener_Todos_Los_Perros	1683748363885	1683748367985	OK	 
USER	Obtene todos los perros	144	END	1683748363884	1683748367985
REQUEST	294		Obtener_Todos_Los_Perros	1683748363892	1683748367990	OK	 
REQUEST	488		Obtener_Todos_Los_Perros	1683748363903	1683748367990	OK	 
USER	Obtene todos los perros	294	END	1683748363891	1683748367991
USER	Obtene todos los perros	488	END	1683748363903	1683748367991
REQUEST	97		Obtener_Todos_Los_Perros	1683748363883	1683748367991	OK	 
USER	Obtene todos los perros	97	END	1683748363882	1683748367992
REQUEST	485		Obtener_Todos_Los_Perros	1683748363905	1683748367995	OK	 
USER	Obtene todos los perros	485	END	1683748363903	1683748367995
REQUEST	437		Obtener_Todos_Los_Perros	1683748363900	1683748367999	OK	 
USER	Obtene todos los perros	437	END	1683748363899	1683748368000
REQUEST	113		Obtener_Todos_Los_Perros	1683748363883	1683748368001	OK	 
USER	Obtene todos los perros	113	END	1683748363883	1683748368001
REQUEST	10		Obtener_Todos_Los_Perros	1683748363871	1683748368002	OK	 
USER	Obtene todos los perros	10	END	1683748363785	1683748368003
REQUEST	405		Obtener_Todos_Los_Perros	1683748363898	1683748368004	OK	 
REQUEST	288		Obtener_Todos_Los_Perros	1683748363891	1683748368004	OK	 
USER	Obtene todos los perros	405	END	1683748363898	1683748368004
USER	Obtene todos los perros	288	END	1683748363891	1683748368004
REQUEST	26		Obtener_Todos_Los_Perros	1683748363880	1683748368009	OK	 
USER	Obtene todos los perros	26	END	1683748363879	1683748368010
REQUEST	49		Obtener_Todos_Los_Perros	1683748363880	1683748368027	OK	 
USER	Obtene todos los perros	49	END	1683748363880	1683748368028
REQUEST	74		Obtener_Todos_Los_Perros	1683748363882	1683748368029	OK	 
USER	Obtene todos los perros	74	END	1683748363881	1683748368029
REQUEST	357		Obtener_Todos_Los_Perros	1683748363895	1683748368030	OK	 
USER	Obtene todos los perros	357	END	1683748363895	1683748368030
REQUEST	176		Obtener_Todos_Los_Perros	1683748363886	1683748368049	OK	 
USER	Obtene todos los perros	176	END	1683748363886	1683748368049
REQUEST	240		Obtener_Todos_Los_Perros	1683748363889	1683748368060	OK	 
USER	Obtene todos los perros	240	END	1683748363889	1683748368060
REQUEST	272		Obtener_Todos_Los_Perros	1683748363891	1683748368060	OK	 
USER	Obtene todos los perros	272	END	1683748363890	1683748368061
REQUEST	59		Obtener_Todos_Los_Perros	1683748363881	1683748368069	OK	 
USER	Obtene todos los perros	59	END	1683748363881	1683748368070
REQUEST	192		Obtener_Todos_Los_Perros	1683748363887	1683748368071	OK	 
USER	Obtene todos los perros	192	END	1683748363887	1683748368072
REQUEST	336		Obtener_Todos_Los_Perros	1683748363894	1683748368073	OK	 
USER	Obtene todos los perros	336	END	1683748363893	1683748368073
REQUEST	384		Obtener_Todos_Los_Perros	1683748363897	1683748368077	OK	 
USER	Obtene todos los perros	384	END	1683748363896	1683748368078
REQUEST	333		Obtener_Todos_Los_Perros	1683748363894	1683748368081	OK	 
USER	Obtene todos los perros	333	END	1683748363893	1683748368082
REQUEST	237		Obtener_Todos_Los_Perros	1683748363889	1683748368082	OK	 
USER	Obtene todos los perros	237	END	1683748363889	1683748368082
REQUEST	368		Obtener_Todos_Los_Perros	1683748363896	1683748368088	OK	 
USER	Obtene todos los perros	368	END	1683748363895	1683748368088
REQUEST	271		Obtener_Todos_Los_Perros	1683748363891	1683748368097	OK	 
USER	Obtene todos los perros	271	END	1683748363890	1683748368097
REQUEST	12		Obtener_Todos_Los_Perros	1683748363871	1683748368113	OK	 
USER	Obtene todos los perros	12	END	1683748363786	1683748368113
REQUEST	477		Obtener_Todos_Los_Perros	1683748363903	1683748368125	OK	 
USER	Obtene todos los perros	477	END	1683748363902	1683748368125
REQUEST	143		Obtener_Todos_Los_Perros	1683748363885	1683748368137	OK	 
USER	Obtene todos los perros	143	END	1683748363884	1683748368138
REQUEST	70		Obtener_Todos_Los_Perros	1683748363881	1683748368143	OK	 
USER	Obtene todos los perros	70	END	1683748363881	1683748368144
REQUEST	95		Obtener_Todos_Los_Perros	1683748363883	1683748368146	OK	 
USER	Obtene todos los perros	95	END	1683748363882	1683748368147
REQUEST	325		Obtener_Todos_Los_Perros	1683748363893	1683748368154	OK	 
REQUEST	225		Obtener_Todos_Los_Perros	1683748363888	1683748368154	OK	 
USER	Obtene todos los perros	325	END	1683748363893	1683748368155
USER	Obtene todos los perros	225	END	1683748363888	1683748368155
REQUEST	58		Obtener_Todos_Los_Perros	1683748363881	1683748368160	OK	 
USER	Obtene todos los perros	58	END	1683748363880	1683748368161
REQUEST	193		Obtener_Todos_Los_Perros	1683748363887	1683748368170	OK	 
USER	Obtene todos los perros	193	END	1683748363887	1683748368171
REQUEST	138		Obtener_Todos_Los_Perros	1683748363884	1683748368184	OK	 
USER	Obtene todos los perros	138	END	1683748363884	1683748368184
REQUEST	248		Obtener_Todos_Los_Perros	1683748363890	1683748368191	OK	 
USER	Obtene todos los perros	248	END	1683748363889	1683748368192
REQUEST	184		Obtener_Todos_Los_Perros	1683748363886	1683748368196	OK	 
USER	Obtene todos los perros	184	END	1683748363886	1683748368197
REQUEST	17		Obtener_Todos_Los_Perros	1683748363871	1683748368209	OK	 
USER	Obtene todos los perros	17	END	1683748363795	1683748368210
REQUEST	373		Obtener_Todos_Los_Perros	1683748363896	1683748368213	OK	 
USER	Obtene todos los perros	373	END	1683748363896	1683748368213
REQUEST	253		Obtener_Todos_Los_Perros	1683748363890	1683748368217	OK	 
USER	Obtene todos los perros	253	END	1683748363889	1683748368218
REQUEST	224		Obtener_Todos_Los_Perros	1683748363888	1683748368221	OK	 
USER	Obtene todos los perros	224	END	1683748363888	1683748368222
REQUEST	177		Obtener_Todos_Los_Perros	1683748363886	1683748368237	OK	 
REQUEST	160		Obtener_Todos_Los_Perros	1683748363885	1683748368237	OK	 
USER	Obtene todos los perros	177	END	1683748363886	1683748368238
USER	Obtene todos los perros	160	END	1683748363885	1683748368238
REQUEST	329		Obtener_Todos_Los_Perros	1683748363902	1683748368264	OK	 
USER	Obtene todos los perros	329	END	1683748363893	1683748368265
REQUEST	346		Obtener_Todos_Los_Perros	1683748363894	1683748368272	OK	 
USER	Obtene todos los perros	346	END	1683748363894	1683748368272
REQUEST	8		Obtener_Todos_Los_Perros	1683748363871	1683748368274	OK	 
USER	Obtene todos los perros	8	END	1683748363785	1683748368274
REQUEST	133		Obtener_Todos_Los_Perros	1683748363884	1683748368277	OK	 
USER	Obtene todos los perros	133	END	1683748363884	1683748368278
REQUEST	123		Obtener_Todos_Los_Perros	1683748363884	1683748368284	OK	 
USER	Obtene todos los perros	123	END	1683748363884	1683748368285
REQUEST	412		Obtener_Todos_Los_Perros	1683748363898	1683748368295	OK	 
USER	Obtene todos los perros	412	END	1683748363898	1683748368296
REQUEST	408		Obtener_Todos_Los_Perros	1683748363898	1683748368302	OK	 
USER	Obtene todos los perros	408	END	1683748363898	1683748368303
REQUEST	281		Obtener_Todos_Los_Perros	1683748363891	1683748368314	OK	 
USER	Obtene todos los perros	281	END	1683748363891	1683748368315
REQUEST	124		Obtener_Todos_Los_Perros	1683748363884	1683748368322	OK	 
USER	Obtene todos los perros	124	END	1683748363884	1683748368323
REQUEST	161		Obtener_Todos_Los_Perros	1683748363885	1683748368341	OK	 
USER	Obtene todos los perros	161	END	1683748363885	1683748368342
REQUEST	343		Obtener_Todos_Los_Perros	1683748363894	1683748368361	OK	 
USER	Obtene todos los perros	343	END	1683748363894	1683748368361
REQUEST	431		Obtener_Todos_Los_Perros	1683748363899	1683748368369	OK	 
USER	Obtene todos los perros	431	END	1683748363899	1683748368370
REQUEST	185		Obtener_Todos_Los_Perros	1683748363887	1683748368377	OK	 
USER	Obtene todos los perros	185	END	1683748363886	1683748368378
REQUEST	308		Obtener_Todos_Los_Perros	1683748363892	1683748368398	OK	 
USER	Obtene todos los perros	308	END	1683748363892	1683748368399
REQUEST	422		Obtener_Todos_Los_Perros	1683748363899	1683748368408	OK	 
REQUEST	28		Obtener_Todos_Los_Perros	1683748363879	1683748368408	OK	 
USER	Obtene todos los perros	422	END	1683748363898	1683748368409
USER	Obtene todos los perros	28	END	1683748363879	1683748368409
REQUEST	201		Obtener_Todos_Los_Perros	1683748363887	1683748368417	OK	 
USER	Obtene todos los perros	201	END	1683748363887	1683748368418
REQUEST	372		Obtener_Todos_Los_Perros	1683748363896	1683748368420	OK	 
USER	Obtene todos los perros	372	END	1683748363896	1683748368421
REQUEST	338		Obtener_Todos_Los_Perros	1683748363894	1683748368431	OK	 
USER	Obtene todos los perros	338	END	1683748363894	1683748368432
REQUEST	322		Obtener_Todos_Los_Perros	1683748363893	1683748368434	OK	 
USER	Obtene todos los perros	322	END	1683748363893	1683748368434
REQUEST	479		Obtener_Todos_Los_Perros	1683748363902	1683748368436	OK	 
USER	Obtene todos los perros	479	END	1683748363902	1683748368437
REQUEST	318		Obtener_Todos_Los_Perros	1683748363893	1683748368442	OK	 
USER	Obtene todos los perros	318	END	1683748363893	1683748368443
REQUEST	306		Obtener_Todos_Los_Perros	1683748363892	1683748368460	OK	 
USER	Obtene todos los perros	306	END	1683748363892	1683748368460
REQUEST	407		Obtener_Todos_Los_Perros	1683748363898	1683748368476	OK	 
USER	Obtene todos los perros	407	END	1683748363898	1683748368477
REQUEST	390		Obtener_Todos_Los_Perros	1683748363897	1683748368481	OK	 
USER	Obtene todos los perros	390	END	1683748363897	1683748368482
REQUEST	244		Obtener_Todos_Los_Perros	1683748363889	1683748368488	OK	 
USER	Obtene todos los perros	244	END	1683748363889	1683748368488
REQUEST	380		Obtener_Todos_Los_Perros	1683748363897	1683748368494	OK	 
USER	Obtene todos los perros	380	END	1683748363896	1683748368495
REQUEST	153		Obtener_Todos_Los_Perros	1683748363885	1683748368499	OK	 
USER	Obtene todos los perros	153	END	1683748363885	1683748368500
REQUEST	455		Obtener_Todos_Los_Perros	1683748363901	1683748368509	OK	 
USER	Obtene todos los perros	455	END	1683748363900	1683748368509
REQUEST	459		Obtener_Todos_Los_Perros	1683748363901	1683748368516	OK	 
USER	Obtene todos los perros	459	END	1683748363901	1683748368517
REQUEST	290		Obtener_Todos_Los_Perros	1683748363891	1683748368520	OK	 
USER	Obtene todos los perros	290	END	1683748363891	1683748368520
REQUEST	63		Obtener_Todos_Los_Perros	1683748363881	1683748368524	OK	 
USER	Obtene todos los perros	63	END	1683748363881	1683748368525
REQUEST	200		Obtener_Todos_Los_Perros	1683748363887	1683748368527	OK	 
REQUEST	86		Obtener_Todos_Los_Perros	1683748363882	1683748368527	OK	 
USER	Obtene todos los perros	200	END	1683748363887	1683748368528
USER	Obtene todos los perros	86	END	1683748363882	1683748368528
REQUEST	440		Obtener_Todos_Los_Perros	1683748363900	1683748368528	OK	 
USER	Obtene todos los perros	440	END	1683748363899	1683748368528
REQUEST	356		Obtener_Todos_Los_Perros	1683748363895	1683748368543	OK	 
USER	Obtene todos los perros	356	END	1683748363895	1683748368544
REQUEST	347		Obtener_Todos_Los_Perros	1683748363894	1683748368549	OK	 
USER	Obtene todos los perros	347	END	1683748363894	1683748368550
REQUEST	270		Obtener_Todos_Los_Perros	1683748363890	1683748368552	OK	 
REQUEST	340		Obtener_Todos_Los_Perros	1683748363894	1683748368552	OK	 
USER	Obtene todos los perros	270	END	1683748363890	1683748368552
USER	Obtene todos los perros	340	END	1683748363894	1683748368552
REQUEST	424		Obtener_Todos_Los_Perros	1683748363899	1683748368560	OK	 
USER	Obtene todos los perros	424	END	1683748363899	1683748368561
REQUEST	302		Obtener_Todos_Los_Perros	1683748363892	1683748368574	OK	 
USER	Obtene todos los perros	302	END	1683748363892	1683748368575
REQUEST	291		Obtener_Todos_Los_Perros	1683748363891	1683748368581	OK	 
USER	Obtene todos los perros	291	END	1683748363891	1683748368581
REQUEST	261		Obtener_Todos_Los_Perros	1683748363890	1683748368600	OK	 
USER	Obtene todos los perros	261	END	1683748363890	1683748368600
REQUEST	239		Obtener_Todos_Los_Perros	1683748363889	1683748368608	OK	 
USER	Obtene todos los perros	239	END	1683748363889	1683748368608
REQUEST	486		Obtener_Todos_Los_Perros	1683748363903	1683748368612	OK	 
USER	Obtene todos los perros	486	END	1683748363903	1683748368613
REQUEST	127		Obtener_Todos_Los_Perros	1683748363884	1683748368624	OK	 
USER	Obtene todos los perros	127	END	1683748363884	1683748368624
REQUEST	309		Obtener_Todos_Los_Perros	1683748363892	1683748368643	OK	 
USER	Obtene todos los perros	309	END	1683748363892	1683748368644
REQUEST	298		Obtener_Todos_Los_Perros	1683748363892	1683748368660	OK	 
USER	Obtene todos los perros	298	END	1683748363891	1683748368661
REQUEST	350		Obtener_Todos_Los_Perros	1683748363894	1683748368664	OK	 
USER	Obtene todos los perros	350	END	1683748363894	1683748368664
REQUEST	468		Obtener_Todos_Los_Perros	1683748363902	1683748368666	OK	 
USER	Obtene todos los perros	468	END	1683748363901	1683748368667
REQUEST	207		Obtener_Todos_Los_Perros	1683748363887	1683748368670	OK	 
USER	Obtene todos los perros	207	END	1683748363887	1683748368670
REQUEST	454		Obtener_Todos_Los_Perros	1683748363901	1683748368676	OK	 
USER	Obtene todos los perros	454	END	1683748363900	1683748368677
REQUEST	418		Obtener_Todos_Los_Perros	1683748363899	1683748368687	OK	 
USER	Obtene todos los perros	418	END	1683748363898	1683748368687
REQUEST	462		Obtener_Todos_Los_Perros	1683748363901	1683748368690	OK	 
USER	Obtene todos los perros	462	END	1683748363901	1683748368691
REQUEST	352		Obtener_Todos_Los_Perros	1683748363902	1683748368695	OK	 
USER	Obtene todos los perros	352	END	1683748363894	1683748368695
REQUEST	105		Obtener_Todos_Los_Perros	1683748363883	1683748368698	OK	 
USER	Obtene todos los perros	105	END	1683748363883	1683748368698
REQUEST	274		Obtener_Todos_Los_Perros	1683748363891	1683748368703	OK	 
USER	Obtene todos los perros	274	END	1683748363890	1683748368703
REQUEST	293		Obtener_Todos_Los_Perros	1683748363892	1683748368706	OK	 
USER	Obtene todos los perros	293	END	1683748363891	1683748368707
REQUEST	323		Obtener_Todos_Los_Perros	1683748363893	1683748368708	OK	 
USER	Obtene todos los perros	323	END	1683748363893	1683748368708
REQUEST	266		Obtener_Todos_Los_Perros	1683748363890	1683748368709	OK	 
USER	Obtene todos los perros	266	END	1683748363890	1683748368710
REQUEST	349		Obtener_Todos_Los_Perros	1683748363894	1683748368737	OK	 
USER	Obtene todos los perros	349	END	1683748363894	1683748368738
REQUEST	487		Obtener_Todos_Los_Perros	1683748363904	1683748368745	OK	 
USER	Obtene todos los perros	487	END	1683748363903	1683748368745
REQUEST	450		Obtener_Todos_Los_Perros	1683748363900	1683748368758	OK	 
USER	Obtene todos los perros	450	END	1683748363900	1683748368759
REQUEST	466		Obtener_Todos_Los_Perros	1683748363906	1683748368764	OK	 
USER	Obtene todos los perros	466	END	1683748363901	1683748368764
REQUEST	249		Obtener_Todos_Los_Perros	1683748363890	1683748368767	OK	 
USER	Obtene todos los perros	249	END	1683748363889	1683748368767
REQUEST	470		Obtener_Todos_Los_Perros	1683748363902	1683748368774	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	470	END	1683748363901	1683748368776
REQUEST	157		Obtener_Todos_Los_Perros	1683748363885	1683748368776	OK	 
USER	Obtene todos los perros	157	END	1683748363885	1683748368777
REQUEST	169		Obtener_Todos_Los_Perros	1683748363886	1683748368784	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	169	END	1683748363886	1683748368784
REQUEST	388		Obtener_Todos_Los_Perros	1683748363897	1683748368789	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	388	END	1683748363897	1683748368789
REQUEST	382		Obtener_Todos_Los_Perros	1683748363897	1683748368794	OK	 
USER	Obtene todos los perros	382	END	1683748363896	1683748368795
REQUEST	77		Obtener_Todos_Los_Perros	1683748363882	1683748368798	OK	 
USER	Obtene todos los perros	77	END	1683748363881	1683748368799
REQUEST	223		Obtener_Todos_Los_Perros	1683748363888	1683748368803	OK	 
USER	Obtene todos los perros	223	END	1683748363888	1683748368804
REQUEST	136		Obtener_Todos_Los_Perros	1683748363884	1683748368812	OK	 
USER	Obtene todos los perros	136	END	1683748363884	1683748368812
REQUEST	452		Obtener_Todos_Los_Perros	1683748363900	1683748368815	OK	 
USER	Obtene todos los perros	452	END	1683748363900	1683748368815
REQUEST	301		Obtener_Todos_Los_Perros	1683748363892	1683748368818	OK	 
REQUEST	54		Obtener_Todos_Los_Perros	1683748363880	1683748368818	OK	 
REQUEST	414		Obtener_Todos_Los_Perros	1683748363898	1683748368818	OK	 
USER	Obtene todos los perros	414	END	1683748363898	1683748368819
USER	Obtene todos los perros	301	END	1683748363892	1683748368819
USER	Obtene todos los perros	54	END	1683748363880	1683748368819
REQUEST	398		Obtener_Todos_Los_Perros	1683748363898	1683748368819	OK	 
USER	Obtene todos los perros	398	END	1683748363897	1683748368820
REQUEST	183		Obtener_Todos_Los_Perros	1683748363886	1683748368830	OK	 
USER	Obtene todos los perros	183	END	1683748363886	1683748368830
REQUEST	500		Obtener_Todos_Los_Perros	1683748363904	1683748368844	OK	 
REQUEST	285		Obtener_Todos_Los_Perros	1683748363891	1683748368844	OK	 
REQUEST	409		Obtener_Todos_Los_Perros	1683748363898	1683748368844	OK	 
REQUEST	358		Obtener_Todos_Los_Perros	1683748363895	1683748368844	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	358	END	1683748363895	1683748368844
USER	Obtene todos los perros	285	END	1683748363891	1683748368844
USER	Obtene todos los perros	409	END	1683748363898	1683748368844
USER	Obtene todos los perros	500	END	1683748363904	1683748368844
REQUEST	475		Obtener_Todos_Los_Perros	1683748363903	1683748368849	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	475	END	1683748363902	1683748368850
REQUEST	297		Obtener_Todos_Los_Perros	1683748363892	1683748368862	OK	 
USER	Obtene todos los perros	297	END	1683748363891	1683748368862
REQUEST	313		Obtener_Todos_Los_Perros	1683748363893	1683748368862	OK	 
USER	Obtene todos los perros	313	END	1683748363892	1683748368863
REQUEST	361		Obtener_Todos_Los_Perros	1683748363895	1683748368876	OK	 
USER	Obtene todos los perros	361	END	1683748363895	1683748368876
REQUEST	441		Obtener_Todos_Los_Perros	1683748363902	1683748368881	OK	 
USER	Obtene todos los perros	441	END	1683748363899	1683748368882
REQUEST	345		Obtener_Todos_Los_Perros	1683748363894	1683748368883	OK	 
USER	Obtene todos los perros	345	END	1683748363894	1683748368883
REQUEST	53		Obtener_Todos_Los_Perros	1683748363880	1683748368890	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	53	END	1683748363880	1683748368890
REQUEST	490		Obtener_Todos_Los_Perros	1683748363903	1683748368891	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	490	END	1683748363903	1683748368892
REQUEST	393		Obtener_Todos_Los_Perros	1683748363897	1683748368900	OK	 
REQUEST	434		Obtener_Todos_Los_Perros	1683748363899	1683748368900	OK	 
USER	Obtene todos los perros	434	END	1683748363899	1683748368901
USER	Obtene todos los perros	393	END	1683748363897	1683748368901
REQUEST	265		Obtener_Todos_Los_Perros	1683748363890	1683748368908	OK	 
USER	Obtene todos los perros	265	END	1683748363890	1683748368909
REQUEST	489		Obtener_Todos_Los_Perros	1683748363903	1683748368909	OK	 
USER	Obtene todos los perros	489	END	1683748363903	1683748368909
REQUEST	444		Obtener_Todos_Los_Perros	1683748363900	1683748368919	OK	 
USER	Obtene todos los perros	444	END	1683748363900	1683748368920
REQUEST	22		Obtener_Todos_Los_Perros	1683748363871	1683748368927	OK	 
USER	Obtene todos los perros	22	END	1683748363797	1683748368928
REQUEST	181		Obtener_Todos_Los_Perros	1683748363886	1683748368929	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	181	END	1683748363886	1683748368929
REQUEST	366		Obtener_Todos_Los_Perros	1683748363896	1683748368932	KO	j.n.c.ClosedChannelException
REQUEST	101		Obtener_Todos_Los_Perros	1683748363883	1683748368932	KO	j.n.c.ClosedChannelException
REQUEST	436		Obtener_Todos_Los_Perros	1683748363900	1683748368932	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	101	END	1683748363882	1683748368932
USER	Obtene todos los perros	436	END	1683748363899	1683748368932
USER	Obtene todos los perros	366	END	1683748363895	1683748368932
REQUEST	197		Obtener_Todos_Los_Perros	1683748363887	1683748368933	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	197	END	1683748363887	1683748368933
REQUEST	69		Obtener_Todos_Los_Perros	1683748363881	1683748368933	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	69	END	1683748363881	1683748368933
REQUEST	245		Obtener_Todos_Los_Perros	1683748363889	1683748368934	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	245	END	1683748363889	1683748368934
REQUEST	442		Obtener_Todos_Los_Perros	1683748363900	1683748368960	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	442	END	1683748363900	1683748368960
REQUEST	426		Obtener_Todos_Los_Perros	1683748363899	1683748368961	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	426	END	1683748363899	1683748368961
REQUEST	377		Obtener_Todos_Los_Perros	1683748363896	1683748368977	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	377	END	1683748363896	1683748368978
REQUEST	23		Obtener_Todos_Los_Perros	1683748363871	1683748368986	OK	 
USER	Obtene todos los perros	23	END	1683748363797	1683748368987
REQUEST	484		Obtener_Todos_Los_Perros	1683748363903	1683748368990	KO	j.n.c.ClosedChannelException
REQUEST	125		Obtener_Todos_Los_Perros	1683748363884	1683748368989	OK	 
USER	Obtene todos los perros	484	END	1683748363903	1683748368990
USER	Obtene todos los perros	125	END	1683748363884	1683748368990
REQUEST	212		Obtener_Todos_Los_Perros	1683748363888	1683748369003	KO	j.n.c.ClosedChannelException
REQUEST	360		Obtener_Todos_Los_Perros	1683748363895	1683748369003	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	212	END	1683748363887	1683748369004
USER	Obtene todos los perros	360	END	1683748363895	1683748369004
REQUEST	41		Obtener_Todos_Los_Perros	1683748363880	1683748369017	OK	 
USER	Obtene todos los perros	41	END	1683748363880	1683748369018
REQUEST	435		Obtener_Todos_Los_Perros	1683748363900	1683748369019	OK	 
USER	Obtene todos los perros	435	END	1683748363899	1683748369019
REQUEST	355		Obtener_Todos_Los_Perros	1683748363895	1683748369039	OK	 
USER	Obtene todos los perros	355	END	1683748363894	1683748369039
REQUEST	493		Obtener_Todos_Los_Perros	1683748363904	1683748369050	OK	 
USER	Obtene todos los perros	493	END	1683748363903	1683748369050
REQUEST	383		Obtener_Todos_Los_Perros	1683748363897	1683748369068	OK	 
USER	Obtene todos los perros	383	END	1683748363896	1683748369068
REQUEST	5		Obtener_Todos_Los_Perros	1683748363871	1683748369072	OK	 
USER	Obtene todos los perros	5	END	1683748363785	1683748369072
REQUEST	430		Obtener_Todos_Los_Perros	1683748363899	1683748369098	KO	j.n.c.ClosedChannelException
REQUEST	305		Obtener_Todos_Los_Perros	1683748363892	1683748369098	OK	 
USER	Obtene todos los perros	430	END	1683748363899	1683748369098
REQUEST	286		Obtener_Todos_Los_Perros	1683748363891	1683748369098	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	305	END	1683748363892	1683748369098
USER	Obtene todos los perros	286	END	1683748363891	1683748369098
REQUEST	91		Obtener_Todos_Los_Perros	1683748363882	1683748369099	OK	 
USER	Obtene todos los perros	91	END	1683748363882	1683748369099
REQUEST	126		Obtener_Todos_Los_Perros	1683748363884	1683748369100	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	126	END	1683748363884	1683748369100
REQUEST	238		Obtener_Todos_Los_Perros	1683748363889	1683748369101	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	238	END	1683748363889	1683748369101
REQUEST	374		Obtener_Todos_Los_Perros	1683748363896	1683748369104	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	374	END	1683748363896	1683748369104
REQUEST	364		Obtener_Todos_Los_Perros	1683748363895	1683748369108	OK	 
USER	Obtene todos los perros	364	END	1683748363895	1683748369109
REQUEST	413		Obtener_Todos_Los_Perros	1683748363898	1683748369112	OK	 
USER	Obtene todos los perros	413	END	1683748363898	1683748369113
REQUEST	60		Obtener_Todos_Los_Perros	1683748363881	1683748369118	OK	 
USER	Obtene todos los perros	60	END	1683748363881	1683748369118
REQUEST	348		Obtener_Todos_Los_Perros	1683748363894	1683748369121	OK	 
USER	Obtene todos los perros	348	END	1683748363894	1683748369121
REQUEST	188		Obtener_Todos_Los_Perros	1683748363887	1683748369123	OK	 
USER	Obtene todos los perros	188	END	1683748363886	1683748369123
REQUEST	220		Obtener_Todos_Los_Perros	1683748363888	1683748369140	OK	 
REQUEST	269		Obtener_Todos_Los_Perros	1683748363890	1683748369140	OK	 
USER	Obtene todos los perros	220	END	1683748363888	1683748369141
USER	Obtene todos los perros	269	END	1683748363890	1683748369141
REQUEST	141		Obtener_Todos_Los_Perros	1683748363885	1683748369160	OK	 
USER	Obtene todos los perros	141	END	1683748363884	1683748369161
REQUEST	246		Obtener_Todos_Los_Perros	1683748363889	1683748369211	KO	j.n.c.ClosedChannelException
USER	Obtene todos los perros	246	END	1683748363889	1683748369211
REQUEST	140		Obtener_Todos_Los_Perros	1683748363885	1683748369435	OK	 
USER	Obtene todos los perros	140	END	1683748363884	1683748369436
REQUEST	103		Obtener_Todos_Los_Perros	1683748363883	1683748369549	OK	 
USER	Obtene todos los perros	103	END	1683748363883	1683748369550
REQUEST	448		Obtener_Todos_Los_Perros	1683748363900	1683748369790	OK	 
USER	Obtene todos los perros	448	END	1683748363900	1683748369790
REQUEST	465		Obtener_Todos_Los_Perros	1683748363901	1683748369833	OK	 
USER	Obtene todos los perros	465	END	1683748363901	1683748369834
REQUEST	234		Obtener_Todos_Los_Perros	1683748363889	1683748369839	OK	 
USER	Obtene todos los perros	234	END	1683748363889	1683748369840
REQUEST	496		Obtener_Todos_Los_Perros	1683748363904	1683748369875	OK	 
REQUEST	166		Obtener_Todos_Los_Perros	1683748363886	1683748369875	OK	 
USER	Obtene todos los perros	496	END	1683748363903	1683748369875
USER	Obtene todos los perros	166	END	1683748363885	1683748369875
REQUEST	469		Obtener_Todos_Los_Perros	1683748363902	1683748369876	OK	 
USER	Obtene todos los perros	469	END	1683748363901	1683748369876
REQUEST	24		Obtener_Todos_Los_Perros	1683748363871	1683748369884	OK	 
USER	Obtene todos los perros	24	END	1683748363809	1683748369884
REQUEST	474		Obtener_Todos_Los_Perros	1683748363902	1683748369890	OK	 
USER	Obtene todos los perros	474	END	1683748363902	1683748369891
REQUEST	250		Obtener_Todos_Los_Perros	1683748363890	1683748369899	OK	 
USER	Obtene todos los perros	250	END	1683748363889	1683748369899
REQUEST	68		Obtener_Todos_Los_Perros	1683748363881	1683748369927	OK	 
USER	Obtene todos los perros	68	END	1683748363881	1683748369928
REQUEST	52		Obtener_Todos_Los_Perros	1683748363880	1683748369964	OK	 
